"","mean_passive","rating","num_words_review","id","anger","anticipation","disgust","fear","joy","sadness","surprise","trust","negative","positive","percent_pronoun","type_token","mean_words_sent","num_cap_letters_sent","num_punc_sent"
"2805",0,"5",43,"5944","0","0","0","1","3","0","1","3","1",3,0.5,0.795454545454545,14.3333333333333,1.33333333333333,1.66666666666667
"2806",0,"5",45,"305249","0","2","0","0","1","0","1","1","1",1,0.333333333333333,0.8,11.25,1,1.25
"2807",0,"5",52,"820964","1","1","2","0","1","1","1","1","2",2,0.428571428571429,0.826923076923077,13,1.25,2
"2808",0.2,"4",33,"413940","0","0","0","1","0","0","0","0","0",0,0.285714285714286,0.818181818181818,6.6,1,1.2
"2809",0,"5",38,"608462","1","1","0","0","0","0","0","0","0",0,0.375,0.894736842105263,7.6,1.6,1.6
"2810",0,"5",55,"633064","0","1","0","0","0","0","0","0","0",0,0.375,0.754385964912281,11,1.8,2.2
"2811",0,"5",120,"237907","0","2","0","0","1","0","0","1","0",4,0.461538461538462,0.72,24,3.4,6.6
"2812",0,"5",34,"122423","0","2","0","0","3","0","0","2","0",3,0.4,0.735294117647059,11.3333333333333,1.33333333333333,1.33333333333333
"2813",0,"5",28,"580353","2","1","2","2","1","2","1","1","2",1,0.4,0.821428571428571,9.33333333333333,1.66666666666667,1.66666666666667
"2814",0,"5",28,"54092","0","0","0","0","0","0","0","1","1",0,0.5,0.935483870967742,28,5,4
"2815",0,"4",7,"560633","0","1","0","0","1","0","1","1","0",1,0,1,3.5,1,1
"2816",0,"4",29,"476496","0","1","0","0","2","0","0","2","0",3,0.5,0.733333333333333,29,0,1
"2817",0,"5",91,"435028","0","2","0","0","2","0","1","2","1",4,0.4,0.758241758241758,15.1666666666667,5.16666666666667,4
"2818",0,"5",23,"268196","0","0","0","0","1","0","0","0","0",1,0.333333333333333,0.954545454545455,11.5,1,1
"2819",0,"5",40,"652125","1","2","0","1","2","0","1","2","1",4,0.222222222222222,0.846153846153846,6.66666666666667,1.16666666666667,2
"2820",0.5,"5",71,"383060","1","4","2","1","2","1","1","4","3",3,0.375,0.830985915492958,14.2,2.4,2.8
"2821",0,"5",71,"599737","0","2","0","1","1","1","1","1","0",4,0.333333333333333,0.808219178082192,11.8333333333333,2.16666666666667,2
"2822",0,"4",32,"381740","0","1","0","1","0","0","0","1","0",0,0,0.90625,10.6666666666667,1,1.33333333333333
"2823",0,"5",35,"750099","0","2","0","0","1","0","0","1","0",3,0.333333333333333,0.914285714285714,8.75,2.5,1
"2824",0,"5",40,"857087","0","4","0","1","2","0","0","2","1",2,0.428571428571429,0.897435897435897,10,2.5,1.25
"2825",0.333333333333333,"0",71,"676819","1","2","1","0","2","1","1","4","2",3,0.4,0.8,23.6666666666667,1.33333333333333,2.33333333333333
"2826",0,"5",38,"540303","0","1","2","1","2","1","1","1","2",3,0.25,0.871794871794872,12.6666666666667,1.33333333333333,2.33333333333333
"2827",0,"5",54,"240432","0","1","0","0","0","0","0","1","0",2,0.375,0.754716981132076,10.8,1.2,1.4
"2828",0,"4",58,"291113","1","3","2","1","2","1","1","2","3",4,0.5,0.896551724137931,14.5,3,4.5
"2829",0,"5",95,"692152","0","5","0","0","2","0","0","3","2",2,0.5,0.732673267326733,15.8333333333333,1.66666666666667,4
"2830",0,"5",31,"495705","0","1","1","0","2","0","0","2","1",2,0,0.9,6.2,1.6,2.4
"2831",0,"5",27,"324092","0","1","0","0","3","0","0","2","0",3,0.4,0.888888888888889,9,2.66666666666667,3
"2832",0,"5",55,"414677","1","1","0","0","1","0","1","1","1",1,0.428571428571429,0.830188679245283,18.3333333333333,1.66666666666667,2.66666666666667
"2833",0,"4",17,"109722","0","1","0","0","2","0","1","2","0",2,0.5,1,17,2,2
"2834",0,"0",23,"131426","0","1","0","0","2","0","0","1","0",3,0.5,0.91304347826087,23,2,9
"2835",0,"5",68,"607289","0","4","0","0","3","0","2","2","0",5,0.230769230769231,0.791044776119403,7.55555555555556,2.22222222222222,1.66666666666667
"2836",0,"5",44,"424855","1","0","0","0","1","0","0","1","1",3,0.2,0.880952380952381,11,1.5,1
"2837",0,"4",42,"481931","1","1","1","0","1","0","1","1","1",1,0.5,0.880952380952381,14,1.66666666666667,1.33333333333333
"2838",0,"5",93,"621823","1","5","0","0","4","0","2","6","1",6,0.461538461538462,0.692307692307692,13.2857142857143,1.14285714285714,1.71428571428571
"2839",0,"5",72,"607620","0","2","0","0","1","1","1","1","1",2,0.25,0.838235294117647,14.4,3.4,2.6
"2840",0,"5",54,"310503","0","2","0","0","3","0","1","2","0",3,0.375,0.814814814814815,10.8,1.6,2.2
"2841",0,"0",38,"13723","1","2","0","0","2","0","1","1","0",5,0.333333333333333,0.842105263157895,9.5,1.5,1.5
"2842",0,"5",31,"660943","0","1","0","0","2","0","1","2","0",2,0.5,0.909090909090909,10.3333333333333,3.33333333333333,2
"2843",0,"1",60,"601101","0","1","0","0","0","1","0","0","3",2,0.444444444444444,0.8,12,1.6,1.4
"2844",0,"5",27,"833567","0","1","0","0","1","0","1","1","0",1,0.25,0.814814814814815,9,4.33333333333333,4
"2845",0,"5",40,"293391","0","2","0","0","2","0","2","1","0",3,0.4,0.921052631578947,13.3333333333333,1.33333333333333,2.66666666666667
"2846",0.6,"4",60,"1245","0","0","0","0","1","0","0","0","1",2,0,0.728813559322034,12,1.6,1
"2847",0,"5",22,"325059","1","2","0","1","2","0","2","2","1",2,0.25,0.818181818181818,7.33333333333333,1,1.66666666666667
"2848",0,"5",23,"191920","0","1","0","0","2","0","1","0","0",2,0.5,0.888888888888889,23,2,13
"2849",0,"4",58,"662513","0","2","0","0","3","0","0","4","1",4,0.4,0.694915254237288,11.6,1.2,2.4
"2850",0.142857142857143,"5",70,"515205","1","1","0","0","2","0","0","0","1",4,0.363636363636364,0.728571428571429,10,1.14285714285714,1.14285714285714
"2851",0,"0",36,"22907","0","1","0","0","1","0","0","0","1",1,0,0.944444444444444,9,1,1.25
"2852",0,"5",64,"425155","0","0","0","1","1","1","0","0","2",1,0.3,0.8,10.6666666666667,2.33333333333333,2.33333333333333
"2853",0,"5",34,"551515","0","0","0","0","1","0","0","0","0",2,0.333333333333333,0.878787878787879,8.5,1.25,1.75
"2854",0,"5",2,"749481","0","1","0","0","1","0","1","1","0",1,0,1,2,1,0
"2855",0,"5",45,"345151","1","0","0","1","2","1","0","2","1",3,0.25,0.911111111111111,22.5,3,4
"2856",0,"5",31,"139445","0","0","0","0","1","0","0","0","0",2,0.333333333333333,0.935483870967742,7.75,1.25,1.25
"2857",0,"5",40,"784265","0","2","0","0","2","0","1","0","1",2,0.222222222222222,0.897435897435897,6.66666666666667,1.16666666666667,2
"2858",0.333333333333333,"5",21,"296081","0","0","0","0","0","0","0","0","0",0,0.4,0.857142857142857,7,1.33333333333333,1
"2859",0,"5",58,"272870","1","3","1","1","3","1","1","3","1",3,0.416666666666667,0.701754385964912,9.66666666666667,1.5,2.16666666666667
"2860",0,"5",21,"551995","0","0","0","0","1","0","0","0","0",1,0.428571428571429,0.80952380952381,7,3.66666666666667,2
"2861",0,"5",27,"499482","0","1","0","0","1","0","0","1","0",1,0.333333333333333,0.962962962962963,13.5,1,2.5
"2862",0,"4",112,"1803","2","3","1","1","2","2","1","2","2",3,0.428571428571429,0.666666666666667,14,1.375,2
"2863",0,"5",106,"396149","0","4","0","0","6","1","2","3","1",9,0.357142857142857,0.745283018867924,11.7777777777778,1.88888888888889,1.88888888888889
"2864",0,"5",33,"226051","0","0","0","0","1","0","1","1","0",2,0.5,0.75,11,2,1.33333333333333
"2865",0,"5",57,"364743","0","1","2","1","2","2","1","2","2",2,0.272727272727273,0.810344827586207,7.125,1.25,1.75
"2866",0.125,"5",162,"331814","0","5","0","1","2","0","1","4","1",11,0.428571428571429,0.625766871165644,20.25,1.75,4
"2867",0.166666666666667,"5",45,"251512","0","2","0","0","2","0","1","1","0",2,0.3,0.888888888888889,6.42857142857143,1.57142857142857,1
"2868",0,"5",5,"130924","0","1","0","0","1","0","1","1","0",1,0,0.8,2.5,1,1.5
"2869",0,"5",57,"536816","0","2","0","0","1","0","1","2","0",2,0.428571428571429,0.758620689655172,14.25,1.75,1.75
"2870",0,"5",51,"659584","1","2","0","0","1","0","1","0","2",2,0.333333333333333,0.8,8.5,2.5,1
"2871",0,"5",54,"439135","0","2","0","2","2","0","1","1","0",3,0.285714285714286,0.740740740740741,9,1.66666666666667,1.33333333333333
"2872",0,"0",50,"125799","0","1","0","0","1","0","0","1","0",1,0.4,0.68,8.33333333333333,2.33333333333333,2
"2873",0,"4",40,"643302","0","2","0","0","1","0","1","2","0",2,0.4,0.82051282051282,13.3333333333333,1.33333333333333,1
"2874",0,"1",10,"815984","0","0","0","0","1","0","0","1","0",2,0,1,10,0,1
"2875",0,"0",68,"790392","1","2","1","1","2","3","1","2","4",5,0.375,0.823529411764706,13.6,1.6,2.4
"2876",0,"5",28,"349161","1","1","0","2","1","1","1","0","2",1,0.285714285714286,0.933333333333333,5.6,2,2.8
"2877",0,"5",65,"524345","1","0","1","1","0","3","0","1","2",0,0.285714285714286,0.734375,9.28571428571429,0.857142857142857,1.85714285714286
"2878",0,"5",7,"283814","0","0","0","0","0","0","0","0","0",0,0,1,7,1,0
"2879",0,"5",101,"418334","0","2","0","1","4","1","0","3","1",10,0.444444444444444,0.666666666666667,20.2,3,5.2
"2880",0,"5",18,"494767","0","0","0","0","0","0","0","0","0",0,0.333333333333333,1,9,1,2.5
"2881",0,"4",72,"557973","1","3","1","1","2","1","2","1","1",2,0.4,0.794520547945205,12,1.5,3
"2882",0,"5",41,"98973","1","0","1","2","0","1","0","0","1",0,0.5,0.804878048780488,13.6666666666667,1.66666666666667,1.66666666666667
"2883",0,"5",55,"658560","1","0","1","1","0","1","0","0","1",2,0.375,0.735849056603774,9.16666666666667,1.5,1.5
"2884",0,"4",73,"462172","1","3","2","0","4","2","3","3","2",4,0.4,0.810810810810811,12.1666666666667,2,2.16666666666667
"2885",0,"5",70,"663454","0","3","0","0","4","0","1","3","0",8,0.5,0.788732394366197,17.5,1.5,2.5
"2886",0,"5",47,"532338","0","3","0","0","5","0","0","3","0",6,0.333333333333333,0.787234042553192,11.75,2,1.25
"2887",0,"5",32,"687723","0","2","0","0","3","0","0","1","0",3,0.2,0.78125,8,1.5,1
"2888",0,"5",35,"486904","1","1","1","1","3","1","1","3","1",4,0.285714285714286,0.914285714285714,7,2,1.8
"2889",0,"5",44,"608293","0","1","0","0","2","0","1","2","0",4,0.375,0.795454545454545,11,1.75,2
"2890",0,"5",18,"608177","0","1","0","0","1","0","1","1","0",1,0.333333333333333,0.888888888888889,9,1,1
"2891",0.222222222222222,"5",129,"399220","0","2","0","2","1","1","0","1","3",8,0.375,0.669291338582677,14.3333333333333,2.11111111111111,1.88888888888889
"2892",0,"5",29,"409884","0","0","0","0","0","0","0","0","0",0,0.5,0.928571428571429,14.5,1,3
"2893",0,"5",6,"730661","0","0","0","0","0","0","0","0","0",0,0,0.833333333333333,6,1,1
"2894",0,"4",27,"764502","0","2","0","0","2","0","1","2","0",2,0.4,0.814814814814815,9,1,2
"2895",0,"4",23,"453953","0","2","0","0","2","0","0","3","0",3,0.25,1,7.66666666666667,1.33333333333333,1
"2896",0,"5",19,"174468","0","0","0","0","0","0","0","0","0",0,0.25,0.894736842105263,6.33333333333333,1.33333333333333,0.666666666666667
"2897",0,"5",27,"124849","0","2","0","0","3","0","1","2","0",4,0.4,0.92,9,1.33333333333333,2
"2898",0,"5",42,"479485","1","0","1","1","0","0","0","0","1",1,0.4,0.833333333333333,14,3,2.33333333333333
"2899",0,"5",40,"202487","0","1","0","0","2","0","0","1","1",2,0.2,0.85,13.3333333333333,3,2
"2900",0.2,"5",51,"316821","1","0","0","0","0","0","1","0","1",0,0.375,0.846153846153846,10.2,0.6,2
"2901",0,"5",19,"597744","0","0","0","0","0","0","0","0","0",1,0.333333333333333,0.894736842105263,9.5,4,1.5
"2902",0,"5",75,"662632","0","2","0","2","3","0","1","4","1",4,0.4,0.77027027027027,12.5,2,1.83333333333333
"2903",0,"5",6,"536421","0","0","0","0","2","0","0","1","0",2,0,1,3,1,1
"2904",0,"1",52,"694095","1","1","0","0","2","0","1","2","3",2,0.333333333333333,0.88,10.4,7.2,2.6
"2905",0,"5",41,"710740","0","0","0","1","1","1","0","2","1",1,0.428571428571429,0.804878048780488,20.5,0,6
"2906",0,"5",29,"533687","0","0","0","0","0","0","0","0","0",0,0.333333333333333,0.896551724137931,7.25,1,1
"2907",0.142857142857143,"5",88,"237148","2","5","1","2","4","0","0","3","2",5,0.384615384615385,0.69047619047619,11,2.125,1.375
"2908",0,"5",26,"183934","0","0","0","0","0","0","0","0","0",0,0.25,0.961538461538462,8.66666666666667,2.66666666666667,1.33333333333333
"2909",0,"5",52,"64631","0","2","0","0","1","0","0","1","1",3,0.222222222222222,0.865384615384615,7.42857142857143,1.85714285714286,1.42857142857143
"2910",0,"3",56,"219686","1","0","1","2","0","1","1","1","1",1,0.4,0.709090909090909,8,1.57142857142857,1.28571428571429
"2911",0,"5",52,"327065","0","0","0","0","2","0","0","1","0",3,0.444444444444444,0.862745098039216,10.4,1.6,2
"2912",0,"3",12,"782437","0","2","0","0","1","0","1","1","0",1,0.5,1,6,1.5,1
"2913",0,"5",56,"50606","0","2","0","0","4","0","2","3","1",4,0,0.763636363636364,56,0,14
"2914",0,"5",35,"133211","0","2","0","0","2","1","2","3","0",4,0.2,0.833333333333333,8.75,1.5,1.5
"2915",0,"5",42,"502910","0","1","0","0","0","0","0","0","0",0,0.285714285714286,0.780487804878049,8.4,1.4,1.6
"2916",0,"5",13,"819567","0","0","0","0","0","0","0","0","0",0,0.25,0.923076923076923,4.33333333333333,1.66666666666667,0.666666666666667
"2917",0,"5",54,"422820","1","1","0","1","0","0","0","1","1",2,0.285714285714286,0.830188679245283,13.5,1.75,2.5
"2918",0,"5",33,"244471","0","1","0","0","1","0","0","0","0",1,0.333333333333333,0.787878787878788,8.25,1.75,1.25
"2919",0,"5",35,"701071","0","0","0","0","1","0","0","0","0",1,0.5,0.742857142857143,11.6666666666667,1,1
"2920",0.1,"5",120,"57601","2","3","1","1","8","1","1","4","2",8,0.4,0.611570247933884,13.3333333333333,3.11111111111111,2
"2921",0,"5",47,"460412","1","3","0","1","3","0","0","2","0",4,0.428571428571429,0.74468085106383,11.75,2.25,1.75
"2922",0,"5",88,"696898","0","1","1","0","3","0","1","4","0",7,0.125,0.741176470588235,14.6666666666667,1.66666666666667,2.33333333333333
"2923",0,"5",63,"229108","0","2","0","0","3","0","2","2","2",4,0.333333333333333,0.80952380952381,12.6,2.6,2.4
"2924",0,"5",47,"114995","0","1","0","0","1","0","0","0","0",1,0.25,0.787234042553192,7.83333333333333,1.33333333333333,1.5
"2925",0,"5",43,"730817","0","1","0","0","2","0","0","2","0",3,0.333333333333333,0.767441860465116,10.75,7.25,1
"2926",0,"5",41,"11379","1","0","0","0","1","1","1","1","2",1,0.25,0.804878048780488,6.83333333333333,1.16666666666667,1
"2927",0,"5",60,"753090","0","2","0","1","2","0","0","1","1",2,0.428571428571429,0.796610169491525,15,1.5,1.75
"2928",0,"5",20,"688775","0","0","0","0","1","0","1","0","1",1,0.4,0.8,6.66666666666667,4.33333333333333,1.33333333333333
"2929",0,"5",25,"659037","0","1","0","0","1","0","1","1","0",1,0.142857142857143,1,4.16666666666667,1,1
"2930",0,"5",45,"681605","0","2","0","0","3","0","2","2","0",4,0.5,0.837209302325581,22.5,1.5,2
"2931",0,"3",58,"207554","2","1","1","1","0","1","0","1","2",3,0.5,0.879310344827586,19.3333333333333,1,1.66666666666667
"2932",0,"0",86,"24758","2","3","2","2","2","2","0","2","2",3,0.384615384615385,0.681318681318681,12.2857142857143,3.42857142857143,3.14285714285714
"2933",0,"5",41,"712359","1","2","0","0","3","0","1","3","1",4,0.166666666666667,0.804878048780488,8.2,1.4,2.2
"2934",0,"3",39,"412888","0","1","0","0","1","1","0","0","1",2,0.333333333333333,0.923076923076923,6.5,1.16666666666667,1.83333333333333
"2935",0,"5",64,"816783","0","0","2","0","1","1","0","1","2",2,0.416666666666667,0.714285714285714,9.14285714285714,1.28571428571429,1.42857142857143
"2936",0,"5",26,"96911","0","1","0","0","1","0","0","1","0",3,0,0.884615384615385,8.66666666666667,1,1
"2937",0,"5",75,"208532","3","4","1","2","2","0","1","2","4",5,0.454545454545455,0.706666666666667,12.5,1.5,1.5
"2938",0,"4",30,"238358","0","1","0","0","2","0","1","1","0",2,0.25,0.9,5,1,0.833333333333333
"2939",0,"5",31,"361787","0","1","0","0","0","0","0","1","1",0,0.333333333333333,0.84375,15.5,2,5
"2940",0,"5",61,"797947","0","0","0","1","1","0","0","0","1",1,0.428571428571429,0.80327868852459,15.25,1.75,1.75
"2941",0,"4",63,"630723","0","2","0","1","2","0","0","2","0",3,0.375,0.790322580645161,12.6,1.8,1.8
"2942",0,"5",64,"725909","0","0","0","0","0","0","0","0","0",2,0.5,0.825396825396825,12.8,1,2
"2943",0,"4",57,"102693","0","0","0","0","1","0","0","0","0",1,0.454545454545455,0.719298245614035,9.5,1.5,2.16666666666667
"2944",0,"5",122,"476800","0","0","0","1","3","1","0","3","1",4,0.363636363636364,0.641666666666667,17.4285714285714,2.14285714285714,2
"2945",0,"4",34,"90885","1","3","0","0","3","0","2","3","0",4,0.285714285714286,0.882352941176471,8.5,1.75,2.25
"2946",0.333333333333333,"5",98,"664120","0","3","0","0","2","0","1","1","1",3,0.5,0.643564356435644,98,7,30
"2947",0,"5",75,"609529","0","1","0","0","2","0","0","1","0",3,0.363636363636364,0.675675675675676,12.5,1.66666666666667,2.33333333333333
"2948",0,"5",3,"873205","0","0","0","0","0","0","0","0","0",0,0,1,3,1,2
"2949",0.0833333333333333,"4",74,"806781","0","3","2","0","2","1","2","1","3",2,0.352941176470588,0.712328767123288,7.4,2,1.4
"2950",0,"5",27,"569071","1","0","1","0","2","0","1","1","1",2,0.5,0.827586206896552,13.5,1.5,4.5
"2951",0,"5",4,"73454","0","0","0","0","0","0","0","0","0",0,0,1,2,4,2
"2952",0,"5",48,"92036","0","0","0","1","1","0","1","1","0",2,0.5,0.791666666666667,16,1.66666666666667,1.33333333333333
"2953",0,"5",62,"847608","0","2","0","0","4","0","1","3","0",4,0.5,0.758064516129032,15.5,4.25,2.5
"2954",0,"5",47,"488771","0","0","1","0","0","0","0","0","1",0,0.166666666666667,0.829787234042553,11.75,1.75,1.5
"2955",0,"5",33,"217553","0","0","0","0","1","0","1","1","0",1,0.333333333333333,0.90625,8.25,1.75,1
"2956",0,"5",18,"111434","0","2","0","0","1","1","0","1","1",1,0.25,1,9,1.5,3
"2957",0,"4",45,"99608","0","2","0","0","2","0","1","2","0",2,0.5,0.733333333333333,15,1.66666666666667,1.66666666666667
"2958",0,"5",54,"309317","0","0","0","1","0","0","0","1","0",1,0.333333333333333,0.754716981132076,13.5,1.25,1.25
"2959",0,"5",27,"848913","0","0","0","0","1","0","0","0","0",1,0.25,0.851851851851852,9,1.33333333333333,1.66666666666667
"2960",0,"5",54,"352577","0","0","0","0","0","0","0","0","1",0,0.428571428571429,0.796296296296296,13.5,2.25,2.5
"2961",0,"5",30,"858204","0","1","0","0","2","0","0","1","0",2,0.4,0.8,10,2,1
"2962",0.125,"5",99,"139919","1","2","0","1","2","0","3","3","3",4,0.428571428571429,0.724489795918367,12.375,1.125,1.125
"2963",0,"5",16,"149017","0","2","0","0","0","0","0","0","1",0,0.25,1,16,5,9
"2964",0,"5",161,"286553","0","6","1","0","4","2","3","8","2",6,0.368421052631579,0.61875,16.1,1.8,4
"2965",0,"5",46,"123752","0","0","0","0","2","0","0","2","0",2,0,0.844444444444444,9.2,1,1.4
"2966",0,"4",28,"77458","0","1","0","0","0","0","0","0","0",0,0.2,0.892857142857143,7,3.5,2.25
"2967",0,"5",21,"474929","0","0","0","0","1","1","0","1","1",1,0.4,0.904761904761905,7,1.33333333333333,1
"2968",0,"3",50,"422528","0","3","0","0","3","0","1","3","0",3,0.4,0.75,16.6666666666667,1.33333333333333,1.66666666666667
"2969",0,"5",46,"26155","0","1","1","0","1","0","0","1","1",2,0.333333333333333,0.840909090909091,7.66666666666667,1.16666666666667,1.16666666666667
"2970",0,"5",59,"309218","2","1","0","0","0","1","0","1","3",0,0.4,0.771929824561403,19.6666666666667,1.66666666666667,1.66666666666667
"2971",0,"5",39,"23652","0","0","0","0","0","1","1","0","1",0,0.428571428571429,0.82051282051282,9.75,1.25,1.75
"2972",0,"5",73,"870737","0","3","0","0","3","0","2","2","2",3,0.333333333333333,0.676056338028169,14.6,2.2,1.6
"2973",0,"5",31,"252656","0","2","0","0","2","0","1","2","0",2,0.2,0.903225806451613,7.75,2.5,2.5
"2974",0,"5",4,"797154","0","1","0","0","1","0","1","1","0",1,0,1,4,1,2
"2975",0,"4",29,"587224","1","1","0","1","0","0","0","0","0",0,0.25,0.931034482758621,9.66666666666667,1,2.66666666666667
"2976",0,"5",19,"355541","0","1","0","0","1","0","1","2","0",1,0.333333333333333,0.947368421052632,9.5,1,1.5
"2977",0,"5",36,"510040","0","1","0","0","2","0","0","2","0",3,0.285714285714286,0.888888888888889,7.2,1.4,1.6
"2978",0,"5",45,"554452","1","2","0","1","4","1","2","2","1",4,0.444444444444444,0.844444444444444,9,1.2,1.4
"2979",0,"5",25,"652584","0","0","0","0","0","0","0","0","0",2,0.285714285714286,0.884615384615385,5,2.2,1.6
"2980",0.2,"4",64,"289179","0","2","0","1","3","0","1","4","0",5,0.285714285714286,0.887096774193548,12.8,2,2.2
"2981",0,"5",20,"531062","0","2","0","0","2","0","1","1","0",2,0.4,0.9,6.66666666666667,2.33333333333333,1.66666666666667
"2982",0,"5",31,"452502","2","0","1","1","2","2","0","1","2",2,0.4,0.935483870967742,10.3333333333333,1,2
"2983",0,"0",24,"699661","0","0","0","1","1","0","0","1","0",1,0.4,0.875,12,1,6.5
